title,author,abstract,url,pages,doi,bibkey
A wastewater-based risk index for SARS-CoV-2 infections among three cities on the Canadian Prairie,"Mohsen Asadi, Femi Francis Oloye, Yuwei Xie, Jenna Cantin, Jonathan K. Challis, Kerry N. McPhedran, Warsame Yusuf, David Champredon, Ximing Pu, Chantel De Lange, Seba El-Baroudy, Mark R. Servos, Paul D. Jones, John P. Giesy, Markus Brinkmann, ","Wastewater surveillance (WWS) is useful to better understand the spreading of coronavirus disease 2019 (COVID-19) in communities, which can help design and implement suitable mitigation measures. The main objective of this study was to develop the Wastewater Viral Load Risk Index (WWVLRI) for three Saskatchewan cities to offer a simple metric to interpret WWS. The index was developed by considering relationships between reproduction number, clinical data, daily per capita concentrations of virus particles in wastewater, and weekly viral load change rate. Trends of daily per capita concentrations of SARS-CoV-2 in wastewater for Saskatoon, Prince Albert, and North Battleford were similar during the pandemic, suggesting that per capita viral load can be useful to quantitatively compare wastewater signals among cities and develop an effective and comprehensible WWVLRI. The effective reproduction number (Rt) and the daily per capita efficiency adjusted viral load thresholds of 85 × 106 and 200 × 106 N2 gene counts (gc)/population day (pd) were determined. These values with rates of change were used to categorize the potential for COVID-19 outbreaks and subsequent declines. The weekly average was considered 'low risk' when the per capita viral load was 85 × 106 N2 gc/pd. A 'medium risk' occurs when the per capita copies were between 85 × 106 and 200 × 106 N2 gc/pd. with a rate of change <100 %. The start of an outbreak is indicated by a 'medium-high' risk classification when the week-over-week rate of change was >100 %, and the absolute magnitude of concentrations of viral particles was >85 × 106 N2 gc/pd. Lastly, a 'high risk' occurs when the viral load exceeds 200 × 106 N2 gc/pd. This methodology provides a valuable resource for decision-makers and health authorities, specifically given the limitation of COVID-19 surveillance based on clinical data.",G23-7001,162800,10.1016/j.scitotenv.2023.162800,Asadi-2023-A
"Modeling multi-year phosphorus dynamics in a bioretention cell: Phosphorus partitioning, accumulation, and export","Bowen Zhou, Mahyar Shafii, Christopher T. Parsons, Elodie Passeport, Fereidoun Rezanezhad, Ariel Lisogorsky, Philippe Van Cappellen, ","Phosphorus (P) export from urban areas via stormwater runoff contributes to eutrophication of downstream aquatic ecosystems. Bioretention cells are a Low Impact Development (LID) technology promoted as a green solution to attenuate urban peak flow discharge, as well as the export of excess nutrients and other contaminants. Despite their rapidly growing implementation worldwide, a predictive understanding of the efficiency of bioretention cells in reducing urban P loadings remains limited. Here, we present a reaction-transport model to simulate the fate and transport of P in a bioretention cell facility in the greater Toronto metropolitan area. The model incorporates a representation of the biogeochemical reaction network that controls P cycling within the cell. We used the model as a diagnostic tool to determine the relative importance of processes immobilizing P in the bioretention cell. The model predictions were compared to multi-year observational data on 1) the outflow loads of total P (TP) and soluble reactive P (SRP) during the 2012-2017 period, 2) TP depth profiles collected at 4 time points during the 2012-2019 period, and 3) sequential chemical P extractions performed on core samples from the filter media layer obtained in 2019. Results indicate that exfiltration to underlying native soil was principally responsible for decreasing the surface water discharge from the bioretention cell (63 % runoff reduction). From 2012 to 2017, the cumulative outflow export loads of TP and SRP only accounted for 1 % and 2 % of the corresponding inflow loads, respectively, hence demonstrating the extremely high P reduction efficiency of this bioretention cell. Accumulation in the filter media layer was the predominant mechanism responsible for the reduction in P outflow loading (57 % retention of TP inflow load) followed by plant uptake (21 % TP retention). Of the P retained within the filter media layer, 48 % occurred in stable, 41 % in potentially mobilizable, and 11 % in easily mobilizable forms. There were no signs that the P retention capacity of the bioretention cell was approaching saturation after 7 years of operation. The reactive transport modeling approach developed here can in principle be transferred and adapted to fit other bioretention cell designs and hydrological regimes to estimate P surface loading reductions at a range of temporal scales, from a single precipitation event to long-term (i.e., multi-year) operation.",G23-7002,162749,10.1016/j.scitotenv.2023.162749,Zhou-2023-Modeling
Lake surface temperature retrieved from Landsat satellite series (1984 to 2021) for the North Slave Region,"Gifty Attiah, Homa Kheyrollah Pour, K. Andrea Scott, ","Abstract. Lake surface temperature (LST) is an important attribute that highlights regional weather and climate variability and trends. The spatial resolution and thermal sensors on Landsat platforms provide the capability of monitoring the temporal and spatial distribution of lake surface temperature on small- to medium-sized lakes. In this study, a retrieval algorithm was applied to the thermal bands of Landsat archives to generate a LST dataset (North Slave LST dataset) for 535 lakes in the North Slave Region (NSR) of the Northwest Territories (NWT), Canada, for the period of 1984 to 2021. North Slave LST was retrieved from Landsat 5 Thematic Mapper (TM), Landsat 7 Enhanced Thematic Mapper Plus (ETM+), and Landsat 8 Operational Land Imager (OLI) and the Thermal Infrared Sensor (TIRS); however, most of the dataset was created from the thermal bands of Landsat 5 (43 %) due to its longevity (1984–2013). Cloud masks were applied to Landsat images to eliminate cloud cover. In addition, a 100 m inward buffer was applied to lakes to prevent pixel mixing with shorelines. To evaluate the algorithm applied, retrieved LST was compared with in situ data and Moderate Resolution Imaging Spectroradiometer (MODIS) LST observations. A good agreement was observed between in situ observations and North Slave LST, with a mean bias of 0.12 ∘C and a root mean squared deviation (RMSD) of 1.7 ∘C. The North Slave LST dataset contains more available data for warmer months (May to September; 57.3 %) compared to colder months (October to April). The average number of images per year for each lake across the NSR ranged from 20 to 45. The North Slave LST dataset, available at https://doi.org/10.5683/SP3/J4GMC2 (Attiah et al., 2022), will provide communities, scientists, and stakeholders with spatial and temporal changing temperature trends on lakes for the past 38 years.",G23-8001,1329-1355,10.5194/essd-15-1329-2023,Attiah-2023-Lake
Pan-Arctic soil element bioavailability estimations,"Peter Stimmler, Mathias Goeckede, Bo Elberling, Susan M. Natali, Peter Kuhry, Nia Perron, Fabrice Lacroix, Gustaf Hugelius, Oliver Sonnentag, Jens Strauß, C. Minions, Michael Sommer, Jörg Schaller, ","Abstract. Arctic soils store large amounts of organic carbon and other elements, such as amorphous silicon, silicon, calcium, iron, aluminum, and phosphorous. Global warming is projected to be most pronounced in the Arctic, leading to thawing permafrost which, in turn, changes the soil element availability. To project how biogeochemical cycling in Arctic ecosystems will be affected by climate change, there is a need for data on element availability. Here, we analyzed the amorphous silicon (ASi) content as a solid fraction of the soils as well as Mehlich III extractions for the bioavailability of silicon (Si), calcium (Ca), iron (Fe), phosphorus (P), and aluminum (Al) from 574 soil samples from the circumpolar Arctic region. We show large differences in the ASi fraction and in Si, Ca, Fe, Al, and P availability among different lithologies and Arctic regions. We summarize these data in pan-Arctic maps of the ASi fraction and available Si, Ca, Fe, P, and Al concentrations, focusing on the top 100 cm of Arctic soil. Furthermore, we provide element availability values for the organic and mineral layers of the seasonally thawing active layer as well as for the uppermost permafrost layer. Our spatially explicit data on differences in the availability of elements between the different lithological classes and regions now and in the future will improve Arctic Earth system models for estimating current and future carbon and nutrient feedbacks under climate change (https://doi.org/10.17617/3.8KGQUN, Schaller and Goeckede, 2022).",G23-8002,1059-1075,10.5194/essd-15-1059-2023,Stimmler-2023-Pan-Arctic
Process based calibration of a continental-scale hydrological model using soil moisture and streamflow data,"A. R. Bajracharya, Mansoor Ahmed, Tricia A. Stadnyk, Masoud Asadzadeh, ","Nelson Churchill River Basin (NCRB), Canada, and USA. Soil temperature and moisture are essential variables that fluctuate based on soil depth, controlling several sub-surface hydrologic processes. The Hydrological Predictions for the Environment (HYPE) model’s soil profile depth can vary up to four meters, discretized into three soil layers. Here, we further discretized the HYPE subsurface domain to accommodate up to seven soil layers to improve the representation of subsurface thermodynamics and water transfer more accurately. Soil moisture data from different locations across NCRB are collected from 2013 to 2017 for model calibration. We use multi-objective optimization (MOO) to account for streamflow and soil moisture variability and improve the model fidelity at a continental scale. Our study demonstrates that MOO significantly improves soil moisture simulation from the median Kling Gupta Efficiency (KGE) of 0.21–0.66 without deteriorating the streamflow performance. Streamflow and soil moisture simulation performance improvements are statistically insignificant between the original three-layer and seven-layer discretization of HYPE. However, the finer discretization model shows improved simulation in sub-surface components such as the evapotranspiration when verified against reanalysis products, indicating a 12 % underestimation of evapotranspiration from the three-layer HYPE model. The improvement of the discretized HYPE model and simulating the soil temperature at finer vertical resolution makes it a prospective model for permafrost identification and climate change analysis.",G23-9001,101391,10.1016/j.ejrh.2023.101391,Bajracharya-2023-Process
"Empowering ecological modellers with a PERFICT workflow: Seamlessly linking data, parameterisation, prediction, validation and visualisation","Ceres Barros, Yong Luo, Alex M Chubaty, Ian M. S. Eddy, Tatiane Micheletti, Céline Boisvenue, David Andison, Steven G. Cumming, Eliot J. B. McIntire, Ceres Barros, Yong Luo, Alex M Chubaty, Ian M. S. Eddy, Tatiane Micheletti, Céline Boisvenue, David Andison, Steven G. Cumming, Eliot J. B. McIntire, ","Abstract Modelling is widely used in ecology and its utility continues to increase as scientists, managers and policy‐makers face pressure to effectively manage ecosystems and meet conservation goals with limited resources. As the urgency to forecast ecosystem responses to global change grows, so do the number and complexity of predictive ecological models and the value of iterative prediction, both of which demand validation and cross‐model comparisons. This challenges ecologists to provide predictive models that are reusable, interoperable, transparent and able to accommodate updates to both data and algorithms. We propose a practical solution to this challenge based on the PERFICT principles (frequent Predictions and Evaluations of Reusable, Freely accessible, Interoperable models, built within Continuous workflows that are routinely Tested), using a modular and integrated framework. We present its general implementation across seven common components of ecological model applications—(i) the modelling toolkit; (ii) data acquisition and treatment; (iii) model parameterisation and calibration; (iv) obtaining predictions; (v) model validation; (vi) analysing and presenting model outputs; and (vii) testing model code—and apply it to two approaches used to predict species distributions: (1) a static statistical model, and (2) a complex spatiotemporally dynamic model. Adopting a continuous workflow enabled us to reuse our models in new study areas, update predictions with new data, and re‐parameterise with different interoperable modules using freely accessible data sources, all with minimal user input. This allowed repeating predictions and automatically evaluating their quality, while centralised inputs, parameters and outputs, facilitated ensemble forecasting and tracking uncertainty. Importantly, the integrated model validation promotes a continuous evaluation of the quality of more‐ or less‐parsimonious models, which is valuable in predictive ecological modelling. By linking all stages of an ecological modelling exercise, it is possible to overcome common challenges faced by ecological modellers, such as changing study areas, choosing between different modelling approaches, and evaluating the appropriateness of the model. This ultimately creates a more equitable and robust playing field for both modellers and end users (e.g. managers), and contributes to position predictive ecology as a central contributor to global change forecasting.",G23-10001,173-188,10.1111/2041-210x.14034,Barros-2023-Empowering
Fire and Ice: The Impact of Wildfire‐Affected Albedo and Irradiance on Glacier Melt,"Caroline Aubry‐Wake, André Bertoncini, John W. Pomeroy, Caroline Aubry‐Wake, André Bertoncini, John W. Pomeroy, ","Wildfire occurrence and severity is predicted to increase in the upcoming decades with severe negative impacts on human societies. The impacts of upwind wildfire activity on glacier melt, a critical source of freshwater for downstream environments, were investigated through analysis of field and remote sensing observations and modeling experiments for the 2015–2020 melt seasons at the well-instrumented Athabasca Glacier in the Canadian Rockies. Upwind wildfire activity influenced surface glacier melt through both a decrease in the surface albedo from deposition of soot on the glacier and through the impact of smoke on atmospheric conditions above the glacier. Athabasca Glacier on-ice weather station observations show days with dense smoke were warmer than clear, non-smoky days, and sustained a reduction in surface shortwave irradiance of 103 W m−2 during peak shortwave irradiance and an increase in longwave irradiance of 10 W m−2, producing an average 15 W m−2 decrease in net radiation. Albedo observed on-ice gradually decreased after the wildfires started, from a summer average of 0.29 in 2015 before the wildfires to as low as 0.16 in 2018 after extensive wildfires and remained low for two more melt seasons without substantial upwind wildfires. Reduced all-wave irradiance partly compensated for the increase in melt due to lowered albedo in those seasons when smoke was detected above Athabasca Glacier. In melt seasons without smoke, the suppressed albedo increased melt by slightly more than 10% compared to the simulations without fire-impacted albedo, increasing melt by 0.42 m. w.e. in 2019 and 0.37 m. w.e. in 2020.",G23-11001,,10.1029/2022ef002685,Aubry‐Wake-2023-Fire
Hydrological process controls on streamflow variability in a glacierized headwater basin,"Caroline Aubry‐Wake, Dhiraj Pradhananga, John W. Pomeroy, ","Mountain glacierized headwaters are currently witnessing a transient shift in their hydrological and glaciological systems in response to rapid climate change. To characterize these changes, a robust understanding of the hydrological processes operating in the basin and their interactions is needed. Such an investigation was undertaken in the Peyto Glacier Research Basin, Canadian Rockies over 32 years (1988–2020). A distributed, physically based, uncalibrated glacier hydrology model was developed using the modular, object-oriented Cold Region Hydrological Modelling Platform to simulate both on and off-glacier high mountain processes and streamflow generation. The hydrological processes that generate streamflow from this alpine basin are characterized by substantial inter-annual variability over the 32 years. Snowmelt runoff always provided the largest fraction of annual streamflow (44% to 89%), with smaller fractional contributions occurring in higher streamflow years. Ice melt runoff provided 10% to 45% of annual streamflow volume, with higher fractions associated with higher flow years. Both rainfall and firn melt runoff contributed less than 13% of annual streamflow. Years with high streamflow were on average 1.43°C warmer than low streamflow years, and higher streamflow years had lower seasonal snow accumulation, earlier snowmelt and higher summer rainfall than years with lower streamflow. Greater ice exposure in warmer, low snowfall (high rainfall) years led to greater streamflow generation. The understanding gained here provides insight into how future climate and increased meteorological variability may impact glacier meltwater contributions to streamflow and downstream water availability as alpine glaciers continue to retreat.",G23-12001,,10.1002/hyp.14731,Aubry‐Wake-2023-Hydrological
Post-fire Recovery of Soil Organic Layer Carbon in Canadian Boreal Forests,"Kristen Bill, Catherine M. Dieleman, Jennifer L. Baltzer, Geneviève É. Degré‐Timmons, Michelle C. Mack, Nicola J. Day, Steven G. Cumming, Xanthe J. Walker, M. R. Turetsky, ","Conifer forests historically have been resilient to wildfires in part due to thick organic soil layers that regulate combustion and post-fire moisture and vegetation change. However, recent shifts in fire activity in western North America may be overwhelming these resilience mechanisms with potential impacts for energy and carbon exchange. Here, we quantify the long-term recovery of the organic soil layer and its carbon pools across 511 forested plots. Our plots span ~ 140,000 km2 across two ecozones of the Northwest Territories, Canada, and allowed us to investigate the impacts of time-after-fire, site moisture class, and dominant canopy type on soil organic layer thickness and associated carbon stocks. Despite thinner soil organic layers in xeric plots immediately after fire, these drier stands supported faster post-fire recovery of the soil organic layer than in mesic plots. Unlike xeric or mesic stands, post-fire soil carbon accumulation rates in hydric plots were negligible despite wetter forested plots having greater soil organic carbon stocks immediately post-fire compared to other stands. While permafrost and high-water tables inhibit combustion and maintain thick organic soils immediately after fire, our results suggest that these wet stands are not recovering their pre-fire carbon stocks on a century timescale. We show that canopy conversion from black spruce to jack pine or deciduous dominance could reduce organic soil carbon stocks by 60–80% depending on stand age. Our two main findings—decreasing organic soil carbon storage with increasing deciduous cover and the lack of post-fire SOL recovery in hydric sites—have implications for the turnover time of carbon stocks in the western boreal forest region and also will impact energy fluxes by controlling albedo and surface soil moisture.",G23-13001,,10.1007/s10021-023-00854-0,Bill-2023-Post-fire
Below canopy evapotranspiration in four different variable retention harvesting treatments in a red pine plantation forest,"Alanna V. Bodo, William C. Parker, Ken A. Elliott, M. Altaf Arain, ","Variable retention harvest (VRH) is a silvicultural approach that retains differing proportions and patterns of canopy trees across a harvested area to emulate natural disturbance effects on stand structure and enhance the resilience of the regenerating stand to abiotic and biotic stresses. Four VRH treatments were applied to an 83-year-old red pine (Pinus resinosa Ait.) plantation forest in the Mixedwood Plains Ecozone of Canada that included 55% aggregate retention (55A), 55% dispersed retention (55D), 33% aggregate retention (33A), 33% dispersed retention (33D) and an unharvested control (CN). In the sixth growing season after harvest, tree stem sap flow and eddy covariance flux measurements were used to examine the impacts of VRH on the dominant components of total stand evapotranspiration (ET), i.e., canopy transpiration (TC) and water flux from the understory vegetation and soil (ETU) as well as understory and canopy water use efficiency (WUE). A positive relationship was found between harvest intensity and the growth of understory vegetation and ETU. The contribution of ETU to ET was higher in the dispersed compared to the aggregate VRH treatments. Canopy transpiration contributed 83% of ET in the CN plot and 58%, 55%, 30% and 23% in the 55D, 55A, 33A and 33D treatments, respectively. Overall, VRH treatments resulted in increased canopy WUE but little comparative effect on understory WUE. Our results suggest that the dispersed retention pattern led to higher ET and productivity than the aggregate pattern of the same retention level. Where carbon sequestration and climate change mitigation is the primary management objective, higher retention levels such as 55D might be used to favour stand level carbon storage while accepting slower rates of understory development. Our findings on the effects of VRH on productivity and WUE of the canopy and understory will help forest managers to better employ VRH as an option to meet multiple objectives and adapt forests to a warmer, more variable climate.",G23-14001,,10.1002/hyp.14789,Bodo-2023-Below
A comparative analysis of the partitioning behaviour of SARS-CoV-2 RNA in liquid and solid fractions of wastewater,"Patrick R. Breadner, Hadi A. Dhiyebi, Azar Fattahi, Nivetha Srikanthan, Samina Hayat, Marc G. Aucoin, Scott Joseph Boegel, Leslie M. Bragg, Paul M. Craig, Yuwei Xie, John P. Giesy, Mark R. Servos, ","As fragments of SARS-CoV-2 RNA can be quantified and measured temporally in wastewater, surveillance of concentrations of SARS-CoV-2 in wastewater has become a vital resource for tracking the spread of COVID-19 in and among communities. However, the absence of standardized methods has affected the interpretation of data for public health efforts. In particular, analyzing either the liquid or solid fraction has implications for the interpretation of how viral RNA is quantified. Characterizing how SARS-CoV-2 or its RNA fragments partition in wastewater is a central part of understanding fate and behaviour in wastewater. In this study, partitioning of SARS-CoV-2 was investigated by use of centrifugation with varied durations of spin and centrifugal force, polyethylene glycol (PEG) precipitation followed by centrifugation, and ultrafiltration of wastewater. Partitioning of the endogenous pepper mild mottled virus (PMMoV), used to normalize the SARS-CoV-2 signal for fecal load in trend analysis, was also examined. Additionally, two surrogates for coronavirus, human coronavirus 229E and murine hepatitis virus, were analyzed as process controls. Even though SARS-CoV-2 has an affinity for solids, the total RNA copies of SARS-CoV-2 per wastewater sample, after centrifugation (12,000 g, 1.5 h, no brake), were partitioned evenly between the liquid and solid fractions. Centrifugation at greater speeds for longer durations resulted in a shift in partitioning for all viruses toward the solid fraction except for PMMoV, which remained mostly in the liquid fraction. The surrogates more closely reflected the partitioning of SARS-CoV-2 under high centrifugation speed and duration while PMMoV did not. Interestingly, ultrafiltration devices were inconsistent in estimating RNA copies in wastewater, which can influence the interpretation of partitioning. Developing a better understanding of the fate of SARS-CoV-2 in wastewater and creating a foundation of best practices is the key to supporting the current pandemic response and preparing for future potential infectious diseases.",G23-15001,165095,10.1016/j.scitotenv.2023.165095,Breadner-2023-A
Performance of simple low-cost edge-of-field filters for mitigating P losses in surface runoff from agricultural fields,"R. Carlow, Janina M. Plach, William T. Pluer, W.V. Lam, Mazda Kompani-Zare, R. Brunke, Kevin McKague, Helen P. Jarvie, Merrin L. Macrae, ","Nutrient losses from agricultural fields are the largest sources of phosphorus (P) entering the Great Lakes in North America. Stacked conservation practices (CPs) may reduce P losses from individual fields. Simple low-cost, low disturbance, commercially available filters containing wood chips and phosphorus sorbing materials (PSM) were installed on two fields already using conservation practices in midwestern Ontario (ILD and LON) to quantify their ability to remove soluble reactive P (SRP), particulate P (PP), total P (TP) and total suspended sediments (TSS) from surface runoff. Laboratory tests on unused (new) and used (field) filter materials were also conducted to estimate P sorption and remobilization potentials. During the two-year study period, the filter retained 0.018 kg ha-1 of SRP, 0.38 kg ha-1 of PP, 0.4 kg ha-1 of TP and 8.75 kg ha-1 of TSS from surface runoff at the ILD site. In contrast, although the filter at LON removed 37 kg ha-1 of TSS and 0.07 kg ha-1 of PP, it released 0.22 kg ha-1 of SRP and 0.15 kg ha-1 TP. A reduction in filter efficacy was observed over time, particularly at the site with greater cumulative surface runoff and larger runoff events (LON). The majority of the SRP retained by the filter was held in a loosely bound form, thus, susceptible to P remobilization. The results of this study demonstrate that low-cost, simple PSMs have some potential to retain P from surface runoff, but their efficacy may decline over time and their P retention capability may differ with site hydrology (e.g., runoff volumes and velocity) and P supply.",G23-16001,108362,10.1016/j.agwat.2023.108362,Carlow-2023-Performance
